x,y,Street Address,Postcode,Charge Type
327346,701047,FALKLAND GATE,KY7 5NS,Free
327346,701047,FALKLAND GATE,KY7 5NS,Free
327346,701047,FALKLAND GATE,KY7 5NS,Free
327346,701047,FALKLAND GATE,KY7 5NS,Free
327346,701047,FALKLANDS GATE,KY7 5NS,Free
327346,701047,Falklands Gate,KY7 5NS,Free
327346,701047,Falklands Gate,KY7 5NS,Free
327375,700971,Carrick Gate,KY7 5NT,Free
327309,701262,Leslie Road,KY7 5PS,Free
327405,701357,QUEENSGATE INDUSTRIAL ESTATE,KY7 5QB,Free
327405,701357,QUEENSGATE INDUSTRIAL ESTATE,KY7 5QB,Free
328098,701151,FLEMINGTON ROAD,KY7 5QF,Free
328098,701151,FLEMINGTON ROAD,KY7 5QF,Free
329721,701825,BALBIRNIE STREET,KY7 6DB,Free
329850,701694,High Street,KY7 6DQ,Free
327163,703099,Peploe Drive,KY7 6FP,Free
329097,699559,Bankhead Park,KY7 6GH,Free
330025,699605,Main Street,KY7 6HX,Surcharging
330025,699605,Main Street Coaltown,KY7 6HX,Free
327533,702322,Cadham Centre,KY7 6RU,Free
326849,702687,Piper Drive,KY7 6TF,Surcharging
335822,697974,RANDOLPH STREET,KY8 1AT,Free
335967,698707,Sandwell Street,KY8 1BZ,Free
335548,698926,MAVIS COURT,KY8 1EY,Free
336272,698606,WELLESLEY ROAD,KY8 1HT,Free
336614,700222,Kirkland Walk,KY8 2AD,Free
335814,699806,Chemiss Road,KY8 2BP,Free
335501,699760,MAIN STREET,KY8 2DJ,Surcharging
335976,699836,SEA ROAD,KY8 2EQ,Free
336274,699944,Laburnum Road,KY8 2EZ,Free
336051,700308,Kirkland Walk,KY8 2JA,Surcharging
337507,700020,Wellesley Road,KY8 3AE,Free
336970,699555,Wellesley Road,KY8 3BT,Surcharging
337135,699651,Wellesley Road,KY8 3BW,Free
337532,699730,High Street,KY8 3EF,Free
336460,699917,Methilhaven Road,KY8 3HP,Free
336165,699748,METHILHAVEN ROAD,KY8 3HR,Surcharging
336728,699218,WELLESLEY ROAD,KY8 3PD,Surcharging
337229,701084,Robertson Avenue,KY8 4AN,Surcharging
336737,700985,Windygates Road,KY8 4AX,Surcharging
338104,701250,a Waggon Road,KY8 4DA,Surcharging
338147,700965,Victoria Road,KY8 4EU,Free
338297,700808,/ Durie Street,KY8 4EZ,Free
338264,700819,Durie Street,KY8 4HE,Free
337870,700508,Riverside Road Leven,KY8 4LQ,Free
338211,700712,HIGH STREET,KY8 4NA,Free
338211,700712,HIGH STREET,KY8 4NA,Free
338211,700712,HIGH STREET,KY8 4NA,Free
338211,700712,HIGH STREET,KY8 4NA,Free
338211,700712,High Street,KY8 4NA,Free
338164,700550,SHOREHEAD,KY8 4NR,Surcharging
337885,700856,HAWKSLAW ROAD,KY8 4QZ,Free
337575,701836,Units & Broom Shopping Centre,KY8 5BJ,Free
334883,701742,SANDY BRAE,KY8 5JN,Surcharging
335059,702383,New Road,KY8 5JS,Free
335170,702366,Jordan Lane Kennoway,KY8 5JZ,Free
335105,702456,Bishops court,KY8 5LA,Free
341029,702763,LEVEN ROAD,KY8 6AQ,Free
344934,703083,"Leven Road, Upper Largo",KY8 6JQ,Free
346600,700501,Elie,KY9 1HB,Surcharging
347829,703461,Main Street,KY9 1LP,Surcharging
347663,703463,MAIN STREET,KY9 1LR,Free
310824,685114,PITREAVIE BUSINESS PARK,KY99 4BS,Free
275103,657133,SPAR MUIR STREET,ML1 1BN,Free
275132,657097,Muir Street,ML1 1DE,Free
275202,657135,Merry Street,ML1 1JJ,Surcharging
275241,657149,MERRY STREET,ML1 1JS,Free
275241,657149,MERRY STREET,ML1 1JS,Free
275241,657149,Merry Street,ML1 1JS,Free
275241,657149,Merry Street,ML1 1JS,Free
275816,656502,Orbiston Street,ML1 1PX,Free
275246,656963,BRANDON PARADE SOUTH,ML1 1RB,Free
275246,656963,BRANDON PARADE SOUTH,ML1 1RB,Free
275246,656963,BRANDON PARADE SOUTH,ML1 1RB,Free
275246,656963,BRANDON PARADE SOUTH,ML1 1RB,Free
275246,656963,Brandon Parade South,ML1 1RB,Free
275246,656963,Brandon Parade South,ML1 1RB,Free
275163,656447,WATSON STREET,ML1 1YR,Free
275163,656447,WATSON STREET,ML1 1YR,Free
276510,655753,Glassford Street,ML1 2BE,Surcharging
276645,655635,Range Street,ML1 2HT,Surcharging
276986,655057,Shields Road,ML1 2LD,Free
276850,655124,MUIRHOUSE ROAD,ML1 2LS,Surcharging
275607,656046,Gavin Street,ML1 2RJ,Free
275244,656034,B LEVEN STREET,ML1 2SY,Free
276162,656076,WINDMILLHILL STREET,ML1 2UD,Free
274998,656953,HAMILTON ROAD,ML1 3DA,Free
274998,656953,HAMILTON ROAD,ML1 3DA,Free
274998,656953,HAMILTON ROAD,ML1 3DA,Free
274998,656953,HAMILTON ROAD,ML1 3DA,Free
274998,656953,HAMILTON ROAD,ML1 3DA,Free
275012,656904,Hamilton Road,ML1 3DD,Free
275012,656904,Hamilton Road,ML1 3DD,Free
275012,656904,HAMILTON ROAD,ML1 3DD,Free
275012,656904,HAMILTON ROAD,ML1 3DD,Free
274447,656628,HAMILTON ROAD,ML1 3DR,Free
274016,657438,The Loaning,ML1 3LN,Free
274259,657697,Logans Road,ML1 3NY,Free
272226,658170,Strathclyde Country Park Hamilton Road Motherwell,ML1 3RT,Surcharging
272226,658170,Strathclyde Country Park Hamilton Road Motherwell,ML1 3RT,Surcharging
274039,658034,Watling Street,ML1 3RZ,Free
274609,658005,Bellshill Road,ML1 3SQ,Free
276641,658320,East End Road,ML1 4AS,Free
277117,658544,NEW STEVENSTON ROAD,ML1 4EQ,Free
277075,658860,NEW STEVENSON ROAD,ML1 4GN,Free
276263,659393,CARFIN STREET,ML1 4JL,Free
276409,659277,A CARFIN STREET,ML1 4JN,Surcharging
276264,659925,Stevenston Street,ML1 4LR,Free
276880,660126,MYRTLE DRIVE,ML1 4PW,Surcharging
276372,660502,MAIN STREET,ML1 4TH,Free
276508,660547,MAIN STREET,ML1 4TJ,Surcharging
276696,660624,Main Street,ML1 4TW,Surcharging
278007,659578,Kirkhall Road,ML1 5BB,Free
278195,659655,a Woodilea Road,ML1 5BJ,Free
278783,661561,Edinburgh Road,ML1 5GH,Free
277260,659359,Martin Place,ML1 5HA,Surcharging
278535,659598,High Street,ML1 5JH,Free
278637,659638,High Street,ML1 5JQ,Free
277934,659247,a Carfin Road,ML1 5JZ,Free
280052,658211,Unit Main Street,ML1 5QN,Surcharging
280119,658202,A MAIN STREET,ML1 5QW,Free
270160,644496,COMMON GREEN,ML10 6AQ,Free
270160,644496,Common Green,ML10 6AQ,Free
270263,644565,Waterside Street,ML10 6AW,Free
270015,644258,Kirk Street,ML10 6BA,Free
270713,645083,HAMILTON ROAD,ML10 6JA,Surcharging
270183,644718,BARN STREET,ML10 6LU,Surcharging
281745,639377,Priory Road,ML11 0AA,Surcharging
281763,638830,Balgray Rd,ML11 0AF,Free
281366,639967,Abbeygreen,ML11 0EQ,Surcharging
281380,640060,ABBEYGREEN,ML11 0HD,Free
279898,641478,TEIGLUM ROAD,ML11 0HY,Free
279898,641478,TEIGLUM ROAD,ML11 0HY,Free
281324,634530,Bellfield Road,ML11 0LA,Free
281004,634639,Coalburn Road,ML11 0LH,Surcharging
281052,634949,COALBURN ROAD,ML11 0LS,Surcharging
283815,630283,BROWNHILL AVENUE,ML11 0PF,Surcharging
288331,643795,GALLOWHILL ROAD,ML11 7AG,Free
289273,643891,Smyllum Road,ML11 7BZ,Surcharging
288354,643648,HIGH STREET,ML11 7ET,Free
288354,643648,HIGH STREET,ML11 7ET,Free
288354,643648,MAIN STREET,ML11 7ET,Free
288354,643648,MAIN STREET,ML11 7ET,Free
288632,643558,ST VINCENT PLACE,ML11 7LA,Free
288322,643688,/ High Street,ML11 7LN,Free
294272,653981,Main Street,ML11 8AB,Free
297985,646438,MAIN STREET,ML11 8HH,Free
293847,645968,Carstairs Road,ML11 8QD,Free
288083,643702,Bloomgate,ML11 9ET,Free
279145,645947,BLOOMGATE,ML11 9EZ,Free
279145,645947,BLOOMGATE,ML11 9EZ,Free
287908,635183,Atwals Rigside,ML11 9LT,Surcharging
279359,643091,Thornton Road Kirkmuirhill,ML11 9QE,Free
279591,643185,Carlisle Rd,ML11 9RE,Free
278947,643914,Carlisle Road,ML11 9RZ,Free
279532,643226,Carlisle Road,ML11 9SB,Free
279412,643152,Thornton Drive,ML11 9SP,Free
304040,637705,HIGH STREET,ML12 6BJ,Free
303880,637437,Old Auction Market,ML12 6BW,Free
304310,637827,HIGH STREET,ML12 6DH,Free
303654,637423,Station Garage,ML12 6EP,Free
292984,625055,M Motorway Junction,ML12 6RG,Surcharging
292984,625055,M Motorway Junction,ML12 6RG,Surcharging
292984,625055,M Motorway Junction,ML12 6RG,Surcharging
278080,654489,B NETHERTON ROAD,ML2 0AR,Free
278080,654489,B NETHERTON ROAD,ML2 0AR,Free
278294,655081,NETHERTON STREET,ML2 0DP,Free
279180,654563,Caledonian Road,ML2 0HY,Surcharging
279079,654338,CALEDONIAN ROAD,ML2 0JA,Surcharging
279231,653446,Smith Avenue,ML2 0LR,Free
279596,654279,Rannoch Drive,ML2 0NP,Surcharging
280253,652885,Main Street,ML2 0QF,Free
280253,652885,Main Street,ML2 0QF,Surcharging
280151,652699,MAIN STREET,ML2 0QP,Free
279618,655120,Main Street,ML2 7AB,Free
279667,655067,MAIN STREET,ML2 7AF,Free
279667,655067,MAIN STREET,ML2 7AF,Free
279667,655067,MAIN STREET,ML2 7AF,Free
280017,655288,KIRK ROAD,ML2 7BJ,Free
280017,655288,KIRK ROAD,ML2 7BJ,Free
279746,655044,KIRK ROAD,ML2 7BL,Free
279746,655044,KIRK ROAD,ML2 7BL,Free
280185,655848,COLTNESS ROAD,ML2 7DG,Free
280069,656251,COLTNESS ROAD,ML2 7EX,Free
280148,657282,COLTNES ROAD,ML2 7HP,Free
279201,655370,BELHAVEN ROAD,ML2 7NZ,Free
279201,655370,Tesco Wishaw,ML2 7NZ,Free
279126,655359,Glasgow Road,ML2 7PG,Free
278588,655612,OCHIL STREET,ML2 7QA,Surcharging
278790,655254,Glasgow Road,ML2 7QH,Free
278200,655421,Hillcrest Avenue,ML2 7RB,Surcharging
277772,655689,GLENCAIRN AVENUE,ML2 7RQ,Surcharging
278076,655582,Briarwood Road,ML2 7RU,Surcharging
277293,655907,Craigneuk Street,ML2 7XD,Surcharging
279894,654769,Stewanton Street,ML2 8AG,Free
280090,654616,Stewarton Street,ML2 8AL,Surcharging
279622,654972,Caledonian Road,ML2 8AR,Surcharging
280193,654887,The Bield,ML2 8DD,Free
280455,654765,TINTO STREET,ML2 8JD,Surcharging
280384,655347,Meadowburn Road,ML2 8LA,Free
280489,655553,MAIN STREET,ML2 8LU,Free
280489,655553,MAIN STREET,ML2 8LU,Free
280489,655553,MAIN STREET,ML2 8LU,Free
280489,655553,MAIN STREET,ML2 8LU,Free
280872,655450,CAMBUSNETHAN STREET,ML2 8NN,Free
280863,655553,a Northmuir Drive,ML2 8NR,Free
280475,656894,UNIT,ML2 8SA,Surcharging
283073,656513,Lynwood Road,ML2 9AB,Surcharging
282306,655852,Main Street,ML2 9AT,Free
282093,655951,G MANSE ROAD,ML2 9BD,Free
282183,656632,A WESTWOOD ROAD,ML2 9EJ,Surcharging
282228,656483,WESTWOOD ROAD,ML2 9EL,Surcharging
281887,656813,Tiree Crescent,ML2 9HF,Free
283438,654678,MORNINGSIDE ROAD,ML2 9QS,Free
283438,654678,MORNINGSIDE ROAD,ML2 9QS,Free
271804,656187,Townhead Street,ML3 0AY,Surcharging
271246,656426,NEW PARK STREET,ML3 0BN,Free
271246,656426,NEW PARK STREET,ML3 0BN,Free
271185,656137,DOUGLAS PARK LANE,ML3 0DF,Free
271185,656137,DOUGLAS PARK LANE,ML3 0DF,Free
271185,656137,"Douglas Park Retail Park, HAMILTON",ML3 0DF,Free
271297,657032,Bothwell Road,ML3 0DW,Surcharging
271297,657032,Bothwell Road,ML3 0DW,Surcharging
271584,655795,Almada Street,ML3 0EX,Free
271584,655795,ALMADA STREET,ML3 0EX,Free
271584,655795,ALMADA STREET,ML3 0EX,Free
270810,656615,Margaret Road,ML3 0LB,Free
270436,656195,Glasgow Road,ML3 0NA,Free
270381,656174,BURNBANK CENTRE,ML3 0NQ,Free
270050,656409,Glasgow Road,ML3 0QG,Free
272814,655768,PALACE TOWERS,ML3 6AD,Free
272814,655768,PALACE TOWERS,ML3 6AD,Free
272814,655768,PALACE TOWERS,ML3 6AD,Free
272814,655768,Palace Grounds Road,ML3 6AD,Free
272814,655768,Palace Grounds Road,ML3 6AD,Free
272274,655272,BRANDON STREET,ML3 6BZ,Free
272274,655272,BRANDON STREET,ML3 6BZ,Free
272274,655272,BRANDON STREET,ML3 6BZ,Free
272274,655272,BRANDON STREET,ML3 6BZ,Free
272274,655272,BRANDON STREET,ML3 6BZ,Free
272216,655272,UNIT A BRANDON STREET,ML3 6DA,Free
272485,655524,POSTA LIMITED,ML3 6EE,Free
272482,656742,STRATHCLYDE PARK,ML3 6JW,Free
272482,656742,M Northbound,ML3 6JW,Surcharging
271627,654935,Glebe Street,ML3 6PT,Surcharging
272459,655400,Quarry Street,ML3 7AH,Free
272448,655429,Quarry Street,ML3 7AU,Surcharging
272527,655452,QUARRY STREET,ML3 7AW,Free
272405,655428,QUARRY PLACE SHOPPING ARCADE,ML3 7BB,Free
272524,655357,Regents Way,ML3 7DZ,Free
272524,655357,REGENT WAY,ML3 7DZ,Free
272560,655347,Regent Way,ML3 7EF,Free
271736,653851,CADZOW BRIDGE SQUARE,ML3 7GZ,Surcharging
272191,654816,Hamilton Portland Place,ML3 7JU,Free
272095,654687,PORTLAND PLACE,ML3 7LA,Free
272283,653617,SILVERTONHILL AVENUE,ML3 7PF,Surcharging
271863,653992,LOW WATERS ROAD,ML3 7QQ,Free
271738,653854,Low Waters Road,ML3 7QR,Free
271738,652978,Ashland Avenue,ML3 7SH,Surcharging
274290,654125,Carlisle Road,ML3 7ZG,Free
271302,653453,A MEIKLE EARNOCK ROAD,ML3 8AF,Surcharging
271527,653289,Birkhill Road,ML3 8BG,Free
271527,653289,Birkhill Road,ML3 8BG,Free
271620,653962,Mill Road,ML3 8HU,Free
271198,654459,B MILLGATE ROAD,ML3 8JQ,Surcharging
271094,654256,c Millgate Road,ML3 8JU,Surcharging
270835,654414,Neilsland Rd,ML3 8NA,Free
270871,654725,LAIGHSTONEHALL ROAD,ML3 8PD,Free
271123,654847,Mill Road,ML3 8PE,Surcharging
270070,653564,CYPRESS LANE,ML3 8SR,Free
270708,656025,Burnbank Road,ML3 9AN,Free
271048,655866,BURNBANK ROAD,ML3 9AQ,Surcharging
270562,655275,Wellhall Road,ML3 9BY,Free
270102,656119,HIGH BLANTYRE ROAD,ML3 9HA,Surcharging
270362,656132,Burnbank Retail Ltd,ML3 9HH,Free
269713,656079,Udston Road,ML3 9HX,Free
269227,655892,Hillhouse Road,ML3 9NS,Free
269013,655572,FLEMING WAY,ML3 9QH,Free
269861,655165,HILLHOUSE ROAD,ML3 9TE,Free
269604,655296,CLARKWELL ROAD,ML3 9TQ,Free
269604,655296,A Clarkwell Road,ML3 9TQ,Surcharging
270112,654895,Wellhall Road,ML3 9UE,Surcharging
273347,660236,Main street,ML4 1AA,Free
273192,660192,HAMILTON ROAD,ML4 1AF,Surcharging
273192,660192,HAMILTON ROAD,ML4 1AF,Surcharging
273115,659977,Hamilton Road,ML4 1AG,Free
273758,660306,MAIN STREET,ML4 1AW,Surcharging
274375,660352,MAIN STREET,ML4 1DG,Surcharging
274375,660352,Main Street,ML4 1DG,Free
273259,660359,NORTH ROAD,ML4 1EN,Free
273259,660359,NORTH ROAD,ML4 1EN,Free
273234,660897,NORTH ROAD,ML4 1EX,Surcharging
273596,661266,KELVIN ROAD,ML4 1LN,Surcharging
273228,660757,North Road,ML4 1QZ,Surcharging
273228,660757,North Road,ML4 1QZ,Free
273351,660191,JOHN STREET,ML4 1RJ,Free
273351,660191,JOHN STREET,ML4 1RJ,Free
273038,659068,Lawmuir Road,ML4 2BZ,Free
273730,659555,Motherwell Road,ML4 2JG,Free
273609,659556,MOTHERWELL ROAD,ML4 2LB,Free
273740,659765,Thorndean Avenue,ML4 2LL,Free
274432,659517,/ CALDER ROAD,ML4 2PL,Free
274932,659944,Clydesdale Road,ML4 2QH,Free
272917,659744,MANSEFIELD ROAD,ML4 3AQ,Free
272917,659744,MANSEFIELD ROAD,ML4 3AQ,Free
271603,660935,OLD EDINBURGH ROAD,ML4 3HN,Free
272243,660390,Bellziehill Farm Road,ML4 3PD,Surcharging
272212,661318,MELFORD ROAD,ML4 3QD,Free
272103,664553,Bank Street,ML5 1EG,Surcharging
272017,664478,Bank Street,ML5 1EJ,Free
272534,664831,BANK STREET,ML5 1ET,Free
272534,664831,Bank Street,ML5 1ET,Free
272491,664747,Bank Street,ML5 1HA,Surcharging
272790,665019,WEST CANAL STREET,ML5 1PR,Free
272754,665139,Corsewall Street,ML5 1PX,Free
273472,665840,Coltswood Road,ML5 2AA,Surcharging
273454,665697,RUSSELLCOLT STREET,ML5 2BN,Free
273288,665692,Stewart Street,ML5 2BX,Free
272314,665825,GARTSHERRIE ROAD,ML5 2EU,Surcharging
271864,666463,B LEVEN ROAD,ML5 2LT,Free
271459,668942,Centre Street,ML5 2RY,Free
273113,665125,Main Street,ML5 3AJ,Surcharging
273313,665047,Main Street,ML5 3BU,Free
273313,665047,Main Street,ML5 3BU,Free
273313,665047,Main Street,ML5 3BU,Free
273255,665029,MAIN STREET,ML5 3DZ,Free
273255,665029,MAIN STREET,ML5 3DZ,Free
273255,665029,MAIN STREET,ML5 3DZ,Free
273255,665029,MAIN STREET,ML5 3DZ,Free
273255,665029,MAIN STREET,ML5 3DZ,Free
273456,665035,UNIT QUADRANT SHOPPING CENTRE,ML5 3EG,Free
273456,665035,UNIT QUADRANT SHOPPING CENTRE,ML5 3EG,Free
273456,665035,UNIT QUADRANT SHOPPING CENTRE,ML5 3EG,Free
273456,665035,UNIT QUADRANT SHOPPING CENTRE,ML5 3EG,Free
273456,665035,Main Street,ML5 3EG,Free
273316,665120,Main Street,ML5 3HJ,Free
273316,665120,Main Street,ML5 3HJ,Free
274655,664709,Locks Street,ML5 3RT,Free
274655,664709,Locks Street,ML5 3RT,Free
274660,664927,MAIN STREET,ML5 3RX,Surcharging
274449,664923,Muiryhall Street,ML5 3RZ,Surcharging
273669,664587,Coatbank Street,ML5 3SP,Surcharging
273479,664568,SOUTH CIRCULAR ROAD,ML5 3SQ,Free
273479,664568,SOUTH CIRCULAR ROAD,ML5 3SQ,Free
273479,664568,Unit Faraday Retail Park,ML5 3SQ,Free
273479,664568,Faraday Retail Park,ML5 3SQ,Free
273479,664568,Faraday Retail Park,ML5 3SQ,Free
273604,663929,Whifflet Street,ML5 4EJ,Free
273601,664054,Whifflet Street,ML5 4EL,Surcharging
273671,664090,EASTON PLACE,ML5 4EW,Free
273710,663906,Calder Street,ML5 4EX,Free
273682,663244,Berwick Street,ML5 4NH,Free
274822,663878,UNIT PADDOCK STREET DEVELOPMENT,ML5 4PG,Free
274993,664060,Sikeside Street,ML5 4PT,Free
274564,664340,CALDER STREET,ML5 4QN,Free
274723,663450,Earlston Crescent,ML5 4UJ,Free
272795,663248,WOODHALL AVENUE,ML5 5DD,Surcharging
272192,663226,Dunure Street,ML5 5DL,Free
272860,663566,Old Monklands Road,ML5 5EA,Surcharging
272353,663603,ROWAN PLACE,ML5 5HN,Surcharging
271876,664050,A Woodside Street,ML5 5NJ,Surcharging
271876,664050,Woodside street,ML5 5NJ,Surcharging
271930,663929,WOODSIDE STREET,ML5 5NP,Free
271894,663817,A WOODSIDE STREET,ML5 5NR,Free
271249,663874,Renfrew Street,ML5 5RL,Surcharging
276073,665407,STIRLING STREET,ML6 0AH,Free
276073,665407,STIRLING STREET,ML6 0AH,Surcharging
276073,665407,Stirling Street,ML6 0AH,Free
275993,665676,HIGH STREET,ML6 0DT,Free
275422,665922,Whinhall Road,ML6 0HR,Free
275359,665801,BURNFOOT ROAD,ML6 0JR,Surcharging
274962,665442,MONKSCOURT AVENUE,ML6 0JS,Free
275594,666389,Laidon Road,ML6 0LQ,Surcharging
275182,667582,COATBRIDGE ROAD,ML6 0NL,Free
276207,665451,GRAHAM STREET,ML6 6AB,Free
276293,665467,Graham Street,ML6 6DD,Surcharging
276165,665456,Graham Street,ML6 6EQ,Free
276871,666300,Wheatholm Street,ML6 6HN,Free
276087,665574,SOUTH BRIDGE STREET,ML6 6JA,Free
276087,665574,SOUTH BRIDGE STREET,ML6 6JA,Free
276087,665574,SOUTH BRIDGE STREET,ML6 6JA,Free
276087,665574,SOUTH BRIDGE STREET,ML6 6JA,Free
276091,665755,East High Street,ML6 6LF,Free
276347,666088,CHAPEL STREET,ML6 6LH,Free
276439,666132,B CHAPEL STREET,ML6 6LN,Free
276439,666132,b Chapel Street,ML6 6LN,Free
276372,666222,Mill Road,ML6 6LP,Free
277009,666562,Black Street,ML6 6LX,Free
275894,666046,COMMONSIDE STREET,ML6 6NQ,Free
275894,666046,Commonside Street,ML6 6NQ,Free
277855,665539,Forrest St,ML6 7AG,Free
278307,665880,FORREST STREET,ML6 7AY,Free
279653,666840,MAIN STREET,ML6 7JG,Free
279116,667125,Ballochnie Drive,ML6 7ND,Surcharging
282215,668085,Dunbreck Avenue,ML6 7PE,Free
282364,667837,MAIN STREET,ML6 7RA,Free
277181,665249,Carlisle Road,ML6 8AA,Free
277815,665136,WILLOW DRIVE,ML6 8AN,Surcharging
278030,664955,Glen Road,ML6 8BN,Surcharging
278113,664618,Vansdorf Way,ML6 8EQ,Surcharging
277130,664691,Carlise Road,ML6 8RA,Free
277593,662142,Woodhall Street,ML6 8RR,Free
278227,663034,Main Street,ML6 8SB,Surcharging
278091,662866,Lauchope street,ML6 8SW,Free
278091,662866,Lauchope Street,ML6 8SW,Free
278091,662866,Lauchope Street Chapelhall,ML6 8SW,Free
277576,662742,Centre Street Chapelhall,ML6 8TX,Free
277576,662742,CENTRE STREET,ML6 8TX,Surcharging
274833,664987,DEEDES STREET,ML6 9AF,Surcharging
275718,664515,CAIRNVIEW,ML6 9EF,Surcharging
276284,665196,GARTLEA ROAD,ML6 9JB,Free
276461,665143,Gartlea Road,ML6 9JL,Free
276461,665143,Gartlea Road,ML6 9JL,Free
276461,665143,Gartlea Road,ML6 9JL,Free
276543,664976,Gartlea Road,ML6 9JN,Free
276363,664626,Hill Foot Road,ML6 9PH,Surcharging
276363,664626,Hillfoot Road,ML6 9PH,Free
277022,663054,MAIN STREET,ML6 9SG,Free
276988,662677,A FIR VIEW,ML6 9SW,Free
286847,660054,SHOTTSKIRK ROAD,ML7 4AB,Surcharging
286897,659959,STATION ROAD,ML7 4AW,Free
287097,659902,Station Road,ML7 4BA,Free
287103,660472,Dyfriar Street,ML7 4BY,Surcharging
286730,660576,BATON ROAD,ML7 4EY,Free
282678,662727,MAIN STREET,ML7 4LH,Free
285416,657965,ALLANTON ROAD,ML7 5AQ,Free
284972,657889,ALLANTON ROAD,ML7 5AX,Free
288068,659403,"Unit , Sand Vale Place",ML7 5EF,Free
288270,659304,MAIN STREET,ML7 5HA,Surcharging
288928,659103,Springhill Road,ML7 5HH,Free
288638,659076,Springhill Road,ML7 5JA,Surcharging
289215,664207,EDINBURGH ROAD,ML7 5PT,Surcharging
290164,664341,WEST MAIN STREET,ML7 5PU,Free
290745,665303,M Junction /,ML7 5TT,Free
290745,665303,M Junction /,ML7 5TT,Free
284530,650496,KIRKTON STREET,ML8 4AB,Free
284628,650525,HIGH STREET,ML8 4AJ,Free
284734,650451,Unit Rankin Gait,ML8 4AT,Free
284569,649964,LANARK ROAD,ML8 5AL,Free
284478,651117,Stuart Street,ML8 5BY,Free
284495,650827,Market Place,ML8 5DZ,Free
281860,652403,STATION ROAD,ML8 5JA,Surcharging
281897,652269,Lawhill Road,ML8 5JQ,Free
281997,652481,/ Station Rd,ML8 5LN,Free
276210,651189,Union Street,ML9 1EF,Free
276187,649857,CRAIGBANK ROAD,ML9 1QF,Free
276177,650886,BROOMHILL DRIVE,ML9 1QP,Free
275839,650865,Broomhill Drive,ML9 1RH,Free
276483,651700,Drygate Street,ML9 2DA,Free
276504,650838,John Street,ML9 2ET,Surcharging
276884,650845,a Hareless Hill,ML9 2EX,Free
278842,650003,Auldton Terrace,ML9 3AG,Free
280599,647988,FIVEWAYS ROAD,ML9 3BU,Free
275493,646741,King Street,ML9 3EF,Free
275129,646348,Strathaven Road,ML9 3EN,Surcharging
274900,645867,VIOLET CRESCENT,ML9 3HZ,Surcharging
275594,646757,THE CROSS,ML9 3LQ,Free
248305,664095,Moss Street,PA1 1BL,Free
248320,664232,Gilmour Street Station,PA1 1BS,Free
248327,664098,GILMORE STREET,PA1 1DD,Free
248327,664098,GILMORE STREET,PA1 1DD,Free
248327,664098,GILMORE STREET,PA1 1DD,Free
248327,664098,GILMORE STREET,PA1 1DD,Free
248327,664098,GILMORE STREET,PA1 1DD,Free
248327,664098,GILMORE STREET,PA1 1DD,Free
248231,664162,MOSS STREET,PA1 1DJ,Surcharging
248411,664101,CENTRAL WAY,PA1 1EL,Free
248889,663587,THREAD STREET,PA1 1GZ,Free
248889,663587,THREAD STREET,PA1 1GZ,Free
248655,664138,Silk Street,PA1 1HG,Free
249124,663852,Ladyburn Street,PA1 1PH,Free
249251,664084,Clarance Street,PA1 1PR,Surcharging
249578,664025,EAST LANE,PA1 1QA,Free
249494,663712,Seedhill Road,PA1 1QS,Free
249642,663669,SHOPSMART,PA1 1QT,Surcharging
248679,663467,Lonend,PA1 1SU,Free
248276,663388,Causeyside Street,PA1 1TU,Surcharging
248238,663369,CAUSEYSIDE STREET,PA1 1TX,Surcharging
248238,663369,CAUSEYSIDE STREET,PA1 1TX,Surcharging
248446,663571,SAUCEL CRESCENT,PA1 1UB,Free
248446,663571,SAUCEL CRESCENT,PA1 1UB,Free
248353,663936,/A St. Mirren Street,PA1 1XW,Free
248353,663936,/A St. Mirren Street,PA1 1XW,Free
248248,663762,Shuttle Street,PA1 1YD,Surcharging
248325,663637,CAUSEYSIDE STREET,PA1 1YN,Free
245422,664079,CAUSEYSIDE STREET,PA1 2AB,Free
245422,664079,CAUSEYSIDE STREET,PA1 2AB,Free
245422,664079,CAUSEYSIDE ST,PA1 2AB,Free
245422,664079,CAUSEYSIDE ST,PA1 2AB,Free
245422,664079,PHOENIX RETAIL PARK,PA1 2AB,Free
245422,664079,PHOENIX RETAIL PARK,PA1 2AB,Free
245422,664079,PHOENIX RETAIL PARK,PA1 2AB,Free
248308,663963,A HIGH STREET,PA1 2AE,Free
248308,663963,A HIGH STREET,PA1 2AE,Free
248308,663963,A HIGH STREET,PA1 2AE,Free
248069,663972,HIGH STREET,PA1 2AN,Surcharging
248293,663919,HIGH STREET,PA1 2AQ,Free
247946,663812,High Street,PA1 2BE,Free
248239,664013,HIGH STREET,PA1 2BS,Free
248239,664013,HIGH STREET,PA1 2BS,Free
248239,664013,High Street,PA1 2BS,Free
248239,664013,High Street,PA1 2BS,Free
248165,664011,HIGH STREET,PA1 2BZ,Free
247612,663954,Wellmeadow Street,PA1 2EA,Surcharging
247693,663931,Wellmeadow Street,PA1 2EE,Free
247693,663931,Wellmeadow Street,PA1 2EE,Free
248073,663926,Student Union Building,PA1 2HB,Free
248246,663558,Canal Street,PA1 2HD,Surcharging
247901,663668,George Street,PA1 2JY,Surcharging
247901,663668,GEORGE STREET,PA1 2JY,Surcharging
247365,663818,Broomlands Street,PA1 2LT,Free
246979,663634,Broomlands Street,PA1 2NJ,Surcharging
